strategy,correct,latency_ms,fact_type,distance,is_first,conversation_length
hybrid_r0.5_s0.5,True,0.8726119995117188,city,1,False,10
hybrid_r0.3_s0.7,True,0.873565673828125,city,1,False,10
latest,False,0.0007152557373046875,color,10,True,10
similarity,False,0.6167888641357422,color,10,True,10
hybrid_r0.9_s0.1,False,0.5745887756347656,color,10,True,10
hybrid_r0.7_s0.3,False,0.6034374237060547,color,10,True,10
hybrid_r0.5_s0.5,False,0.5631446838378906,color,10,True,10
hybrid_r0.3_s0.7,False,0.6430149078369141,color,10,True,10
latest,False,0.0007152557373046875,hobby,7,True,10
similarity,False,0.6864070892333984,hobby,7,True,10
hybrid_r0.9_s0.1,False,0.6198883056640625,hobby,7,True,10
hybrid_r0.7_s0.3,False,0.6194114685058594,hobby,7,True,10
hybrid_r0.5_s0.5,False,0.6318092346191406,hobby,7,True,10
hybrid_r0.3_s0.7,False,0.6284713745117188,hobby,7,True,10
latest,True,0.00095367431640625,hobby,2,True,10
similarity,True,0.377655029296875,hobby,2,True,10
hybrid_r0.9_s0.1,True,0.34618377685546875,hobby,2,True,10
hybrid_r0.7_s0.3,True,0.2906322479248047,hobby,2,True,10
hybrid_r0.5_s0.5,True,0.3631114959716797,hobby,2,True,10
hybrid_r0.3_s0.7,True,0.32973289489746094,hobby,2,True,10
latest,True,0.00095367431640625,color,4,True,10
similarity,True,0.38433074951171875,color,4,True,10
hybrid_r0.9_s0.1,True,0.33664703369140625,color,4,True,10
hybrid_r0.7_s0.3,True,0.3037452697753906,color,4,True,10
hybrid_r0.5_s0.5,True,0.3466606140136719,color,4,True,10
hybrid_r0.3_s0.7,True,0.3237724304199219,color,4,True,10
latest,True,0.00095367431640625,city,3,False,10
similarity,True,0.34046173095703125,city,3,False,10
hybrid_r0.9_s0.1,True,0.3581047058105469,city,3,False,10
hybrid_r0.7_s0.3,True,0.32210350036621094,city,3,False,10
hybrid_r0.5_s0.5,True,0.3190040588378906,city,3,False,10
hybrid_r0.3_s0.7,True,0.3387928009033203,city,3,False,10
latest,False,0.00095367431640625,hobby,8,True,10
similarity,True,0.6592273712158203,hobby,8,True,10
hybrid_r0.9_s0.1,False,0.5891323089599609,hobby,8,True,10
hybrid_r0.7_s0.3,False,0.5996227264404297,hobby,8,True,10
hybrid_r0.5_s0.5,False,0.5698204040527344,hobby,8,True,10
hybrid_r0.3_s0.7,False,0.6005764007568359,hobby,8,True,10
latest,True,0.0007152557373046875,color,2,True,10
similarity,True,0.35262107849121094,color,2,True,10
hybrid_r0.9_s0.1,True,0.3719329833984375,color,2,True,10
hybrid_r0.7_s0.3,True,0.3256797790527344,color,2,True,10
hybrid_r0.5_s0.5,True,0.32138824462890625,color,2,True,10
hybrid_r0.3_s0.7,True,0.3743171691894531,color,2,True,10
latest,True,0.0007152557373046875,city,8,False,10
similarity,True,0.33855438232421875,city,8,False,10
hybrid_r0.9_s0.1,True,0.30112266540527344,city,8,False,10
hybrid_r0.7_s0.3,True,0.3540515899658203,city,8,False,10
hybrid_r0.5_s0.5,True,0.31566619873046875,city,8,False,10
hybrid_r0.3_s0.7,True,0.2837181091308594,city,8,False,10
latest,True,0.0007152557373046875,hobby,2,True,10
similarity,True,0.3333091735839844,hobby,2,True,10
hybrid_r0.9_s0.1,True,0.3056526184082031,hobby,2,True,10
hybrid_r0.7_s0.3,True,0.301361083984375,hobby,2,True,10
hybrid_r0.5_s0.5,True,0.3085136413574219,hobby,2,True,10
hybrid_r0.3_s0.7,True,0.2865791320800781,hobby,2,True,10
latest,True,0.0007152557373046875,color,6,True,10
similarity,True,0.3497600555419922,color,6,True,10
hybrid_r0.9_s0.1,True,0.3337860107421875,color,6,True,10
hybrid_r0.7_s0.3,True,0.2918243408203125,color,6,True,10
hybrid_r0.5_s0.5,True,0.28634071350097656,color,6,True,10
hybrid_r0.3_s0.7,True,0.32329559326171875,color,6,True,10
latest,True,0.00095367431640625,color,4,False,10
similarity,False,0.9212493896484375,color,4,False,10
hybrid_r0.9_s0.1,True,0.8914470672607422,color,4,False,10
hybrid_r0.7_s0.3,True,0.8742809295654297,color,4,False,10
hybrid_r0.5_s0.5,True,0.8630752563476562,color,4,False,10
hybrid_r0.3_s0.7,True,0.9613037109375,color,4,False,10
latest,True,0.0011920928955078125,city,5,True,10
similarity,True,0.3676414489746094,city,5,True,10
hybrid_r0.9_s0.1,True,0.2903938293457031,city,5,True,10
hybrid_r0.7_s0.3,True,0.2837181091308594,city,5,True,10
hybrid_r0.5_s0.5,True,0.3304481506347656,city,5,True,10
hybrid_r0.3_s0.7,True,0.2925395965576172,city,5,True,10
latest,False,0.00095367431640625,pet,10,True,10
similarity,False,1.0001659393310547,pet,10,True,10
hybrid_r0.9_s0.1,False,0.9605884552001953,pet,10,True,10
hybrid_r0.7_s0.3,False,0.9090900421142578,pet,10,True,10
hybrid_r0.5_s0.5,False,0.8907318115234375,pet,10,True,10
hybrid_r0.3_s0.7,False,1.3914108276367188,pet,10,True,10
latest,True,0.001430511474609375,city,3,True,10
similarity,True,0.6842613220214844,city,3,True,10
hybrid_r0.9_s0.1,True,0.3724098205566406,city,3,True,10
hybrid_r0.7_s0.3,True,0.46253204345703125,city,3,True,10
hybrid_r0.5_s0.5,True,0.31757354736328125,city,3,True,10
hybrid_r0.3_s0.7,True,0.2961158752441406,city,3,True,10
latest,True,0.0011920928955078125,hobby,6,False,10
similarity,True,0.38051605224609375,hobby,6,False,10
hybrid_r0.9_s0.1,True,0.30303001403808594,hobby,6,False,10
hybrid_r0.7_s0.3,True,0.3180503845214844,hobby,6,False,10
hybrid_r0.5_s0.5,True,0.4000663757324219,hobby,6,False,10
hybrid_r0.3_s0.7,True,0.40602684020996094,hobby,6,False,10
latest,True,0.0011920928955078125,pet,5,True,10
similarity,True,0.3955364227294922,pet,5,True,10
hybrid_r0.9_s0.1,True,0.29659271240234375,pet,5,True,10
hybrid_r0.7_s0.3,True,0.28777122497558594,pet,5,True,10
hybrid_r0.5_s0.5,True,0.31185150146484375,pet,5,True,10
hybrid_r0.3_s0.7,True,0.2906322479248047,pet,5,True,10
latest,True,0.00095367431640625,pet,9,False,10
similarity,True,0.3085136413574219,pet,9,False,10
hybrid_r0.9_s0.1,True,0.3190040588378906,pet,9,False,10
hybrid_r0.7_s0.3,True,0.29468536376953125,pet,9,False,10
hybrid_r0.5_s0.5,True,0.2853870391845703,pet,9,False,10
hybrid_r0.3_s0.7,True,0.34809112548828125,pet,9,False,10
latest,True,0.00095367431640625,pet,3,False,10
similarity,True,0.33020973205566406,pet,3,False,10
hybrid_r0.9_s0.1,True,0.2925395965576172,pet,3,False,10
hybrid_r0.7_s0.3,True,0.31685829162597656,pet,3,False,10
hybrid_r0.5_s0.5,True,0.3437995910644531,pet,3,False,10
hybrid_r0.3_s0.7,True,0.28514862060546875,pet,3,False,10
latest,True,0.001430511474609375,color,7,True,10
similarity,True,0.33593177795410156,color,7,True,10
hybrid_r0.9_s0.1,True,0.2961158752441406,color,7,True,10
hybrid_r0.7_s0.3,True,0.2846717834472656,color,7,True,10
hybrid_r0.5_s0.5,True,0.30493736267089844,color,7,True,10
hybrid_r0.3_s0.7,True,0.2999305725097656,color,7,True,10
latest,True,0.00095367431640625,color,4,False,10
similarity,True,0.30493736267089844,color,4,False,10
hybrid_r0.9_s0.1,True,0.3077983856201172,color,4,False,10
hybrid_r0.7_s0.3,True,0.33283233642578125,color,4,False,10
hybrid_r0.5_s0.5,True,0.3235340118408203,color,4,False,10
hybrid_r0.3_s0.7,True,0.3314018249511719,color,4,False,10
latest,True,0.0011920928955078125,pet,2,False,10
similarity,False,1.0254383087158203,pet,2,False,10
hybrid_r0.9_s0.1,True,0.9014606475830078,pet,2,False,10
hybrid_r0.7_s0.3,True,0.8540153503417969,pet,2,False,10
hybrid_r0.5_s0.5,True,0.8630752563476562,pet,2,False,10
hybrid_r0.3_s0.7,True,0.9508132934570312,pet,2,False,10
latest,False,0.001430511474609375,pet,8,True,10
similarity,False,0.6985664367675781,pet,8,True,10
hybrid_r0.9_s0.1,False,0.8673667907714844,pet,8,True,10
hybrid_r0.7_s0.3,False,0.7328987121582031,pet,8,True,10
hybrid_r0.5_s0.5,False,0.6237030029296875,pet,8,True,10
hybrid_r0.3_s0.7,False,0.659942626953125,pet,8,True,10
latest,True,0.0011920928955078125,pet,6,True,10
similarity,True,0.32520294189453125,pet,6,True,10
hybrid_r0.9_s0.1,True,0.3304481506347656,pet,6,True,10
hybrid_r0.7_s0.3,True,0.2892017364501953,pet,6,True,10
hybrid_r0.5_s0.5,True,0.2830028533935547,pet,6,True,10
hybrid_r0.3_s0.7,True,0.3514289855957031,pet,6,True,10
latest,True,0.0011920928955078125,color,1,False,10
similarity,False,0.6506443023681641,color,1,False,10
hybrid_r0.9_s0.1,True,0.6041526794433594,color,1,False,10
hybrid_r0.7_s0.3,True,0.6365776062011719,color,1,False,10
hybrid_r0.5_s0.5,True,0.6177425384521484,color,1,False,10
hybrid_r0.3_s0.7,True,0.6468296051025391,color,1,False,10
latest,True,0.0011920928955078125,pet,8,True,10
similarity,True,0.31304359436035156,pet,8,True,10
hybrid_r0.9_s0.1,True,0.3178119659423828,pet,8,True,10
hybrid_r0.7_s0.3,True,0.29158592224121094,pet,8,True,10
hybrid_r0.5_s0.5,True,0.2815723419189453,pet,8,True,10
hybrid_r0.3_s0.7,True,0.3006458282470703,pet,8,True,10
latest,True,0.0011920928955078125,color,5,True,10
similarity,True,0.3113746643066406,color,5,True,10
hybrid_r0.9_s0.1,True,0.2880096435546875,color,5,True,10
hybrid_r0.7_s0.3,True,0.30303001403808594,color,5,True,10
hybrid_r0.5_s0.5,True,0.30422210693359375,color,5,True,10
hybrid_r0.3_s0.7,True,0.28586387634277344,color,5,True,10
latest,True,0.00095367431640625,pet,5,False,10
similarity,True,0.3249645233154297,pet,5,False,10
hybrid_r0.9_s0.1,True,0.30875205993652344,pet,5,False,10
hybrid_r0.7_s0.3,True,0.2868175506591797,pet,5,False,10
hybrid_r0.5_s0.5,True,0.2846717834472656,pet,5,False,10
hybrid_r0.3_s0.7,True,0.3409385681152344,pet,5,False,10
latest,True,0.0011920928955078125,city,8,True,10
similarity,True,0.3361701965332031,city,8,True,10
hybrid_r0.9_s0.1,True,0.33473968505859375,city,8,True,10
hybrid_r0.7_s0.3,True,0.32138824462890625,city,8,True,10
hybrid_r0.5_s0.5,True,0.2849102020263672,city,8,True,10
hybrid_r0.3_s0.7,True,0.2818107604980469,city,8,True,10
latest,True,0.00095367431640625,city,5,False,10
similarity,True,0.33736228942871094,city,5,False,10
hybrid_r0.9_s0.1,True,0.2918243408203125,city,5,False,10
hybrid_r0.7_s0.3,True,0.2846717834472656,city,5,False,10
hybrid_r0.5_s0.5,True,0.3223419189453125,city,5,False,10
hybrid_r0.3_s0.7,True,0.2868175506591797,city,5,False,10
latest,True,0.00095367431640625,city,6,True,10
similarity,True,0.3058910369873047,city,6,True,10
hybrid_r0.9_s0.1,True,0.32329559326171875,city,6,True,10
hybrid_r0.7_s0.3,True,0.2849102020263672,city,6,True,10
hybrid_r0.5_s0.5,True,0.28395652770996094,city,6,True,10
hybrid_r0.3_s0.7,True,0.3223419189453125,city,6,True,10
latest,True,0.0011920928955078125,pet,3,True,10
similarity,True,0.30875205993652344,pet,3,True,10
hybrid_r0.9_s0.1,True,0.29087066650390625,pet,3,True,10
hybrid_r0.7_s0.3,True,0.3154277801513672,pet,3,True,10
hybrid_r0.5_s0.5,True,0.2903938293457031,pet,3,True,10
hybrid_r0.3_s0.7,True,0.28324127197265625,pet,3,True,10
latest,False,0.00095367431640625,pet,7,True,10
similarity,True,0.9100437164306641,pet,7,True,10
hybrid_r0.9_s0.1,False,0.9765625,pet,7,True,10
hybrid_r0.7_s0.3,False,1.0349750518798828,pet,7,True,10
hybrid_r0.5_s0.5,False,0.9245872497558594,pet,7,True,10
hybrid_r0.3_s0.7,True,0.9405612945556641,pet,7,True,10
latest,True,0.00095367431640625,hobby,1,False,10
similarity,True,0.31876564025878906,hobby,1,False,10
hybrid_r0.9_s0.1,True,0.30517578125,hobby,1,False,10
hybrid_r0.7_s0.3,True,0.3142356872558594,hobby,1,False,10
hybrid_r0.5_s0.5,True,0.32782554626464844,hobby,1,False,10
hybrid_r0.3_s0.7,True,0.3426074981689453,hobby,1,False,10
latest,True,0.0011920928955078125,color,9,True,10
similarity,True,0.3101825714111328,color,9,True,10
hybrid_r0.9_s0.1,True,0.308990478515625,color,9,True,10
hybrid_r0.7_s0.3,True,0.301361083984375,color,9,True,10
hybrid_r0.5_s0.5,True,0.28514862060546875,color,9,True,10
hybrid_r0.3_s0.7,True,0.2841949462890625,color,9,True,10
latest,True,0.00095367431640625,color,1,False,10
similarity,False,0.8878707885742188,color,1,False,10
hybrid_r0.9_s0.1,True,0.8838176727294922,color,1,False,10
hybrid_r0.7_s0.3,True,1.0073184967041016,color,1,False,10
hybrid_r0.5_s0.5,True,0.9171962738037109,color,1,False,10
hybrid_r0.3_s0.7,True,0.8749961853027344,color,1,False,10
latest,False,0.0011920928955078125,city,6,True,10
similarity,True,0.6539821624755859,city,6,True,10
hybrid_r0.9_s0.1,False,0.7500648498535156,city,6,True,10
hybrid_r0.7_s0.3,False,0.7045269012451172,city,6,True,10
hybrid_r0.5_s0.5,False,0.6117820739746094,city,6,True,10
hybrid_r0.3_s0.7,False,0.5753040313720703,city,6,True,10
latest,True,0.00095367431640625,city,3,True,10
similarity,True,0.3154277801513672,city,3,True,10
hybrid_r0.9_s0.1,True,0.2911090850830078,city,3,True,10
hybrid_r0.7_s0.3,True,0.3058910369873047,city,3,True,10
hybrid_r0.5_s0.5,True,0.3020763397216797,city,3,True,10
hybrid_r0.3_s0.7,True,0.28443336486816406,city,3,True,10
latest,False,0.00095367431640625,pet,8,True,10
similarity,False,0.6537437438964844,pet,8,True,10
hybrid_r0.9_s0.1,False,0.5652904510498047,pet,8,True,10
hybrid_r0.7_s0.3,False,0.5977153778076172,pet,8,True,10
hybrid_r0.5_s0.5,False,0.58746337890625,pet,8,True,10
hybrid_r0.3_s0.7,False,0.5669593811035156,pet,8,True,10
latest,True,0.00095367431640625,hobby,3,False,10
similarity,True,0.33283233642578125,hobby,3,False,10
hybrid_r0.9_s0.1,True,0.2989768981933594,hobby,3,False,10
hybrid_r0.7_s0.3,True,0.33020973205566406,hobby,3,False,10
hybrid_r0.5_s0.5,True,0.30350685119628906,hobby,3,False,10
hybrid_r0.3_s0.7,True,0.3006458282470703,hobby,3,False,10
latest,False,0.0007152557373046875,color,5,True,10
similarity,True,0.6024837493896484,color,5,True,10
hybrid_r0.9_s0.1,False,0.6444454193115234,color,5,True,10
hybrid_r0.7_s0.3,False,0.6535053253173828,color,5,True,10
hybrid_r0.5_s0.5,False,0.5848407745361328,color,5,True,10
hybrid_r0.3_s0.7,False,0.5946159362792969,color,5,True,10
latest,True,0.0007152557373046875,city,2,False,10
similarity,True,0.3058910369873047,city,2,False,10
hybrid_r0.9_s0.1,True,0.3235340118408203,city,2,False,10
hybrid_r0.7_s0.3,True,0.4494190216064453,city,2,False,10
hybrid_r0.5_s0.5,True,0.6017684936523438,city,2,False,10
hybrid_r0.3_s0.7,True,0.5414485931396484,city,2,False,10
latest,False,0.001430511474609375,color,6,True,10
similarity,False,1.1544227600097656,color,6,True,10
hybrid_r0.9_s0.1,False,1.157522201538086,color,6,True,10
hybrid_r0.7_s0.3,False,1.1072158813476562,color,6,True,10
hybrid_r0.5_s0.5,False,1.0738372802734375,color,6,True,10
hybrid_r0.3_s0.7,False,1.1630058288574219,color,6,True,10
latest,True,0.00095367431640625,city,8,False,10
similarity,True,0.6690025329589844,city,8,False,10
hybrid_r0.9_s0.1,True,0.5648136138916016,city,8,False,10
hybrid_r0.7_s0.3,True,0.5311965942382812,city,8,False,10
hybrid_r0.5_s0.5,True,0.5674362182617188,city,8,False,10
hybrid_r0.3_s0.7,True,0.5259513854980469,city,8,False,10
latest,True,0.0011920928955078125,city,10,True,10
similarity,True,0.5784034729003906,city,10,True,10
hybrid_r0.9_s0.1,True,0.5471706390380859,city,10,True,10
hybrid_r0.7_s0.3,True,0.5567073822021484,city,10,True,10
hybrid_r0.5_s0.5,True,0.5741119384765625,city,10,True,10
hybrid_r0.3_s0.7,True,0.5564689636230469,city,10,True,10
latest,True,0.001430511474609375,city,10,False,10
similarity,True,0.6654262542724609,city,10,False,10
hybrid_r0.9_s0.1,True,0.6625652313232422,city,10,False,10
hybrid_r0.7_s0.3,True,0.5254745483398438,city,10,False,10
hybrid_r0.5_s0.5,True,0.5779266357421875,city,10,False,10
hybrid_r0.3_s0.7,True,0.5278587341308594,city,10,False,10
latest,True,0.001430511474609375,city,1,False,10
similarity,True,0.591278076171875,city,1,False,10
hybrid_r0.9_s0.1,True,0.5660057067871094,city,1,False,10
hybrid_r0.7_s0.3,True,0.5338191986083984,city,1,False,10
hybrid_r0.5_s0.5,True,0.5884170532226562,city,1,False,10
hybrid_r0.3_s0.7,True,0.5838871002197266,city,1,False,10
latest,False,0.001430511474609375,city,5,True,10
similarity,False,1.1708736419677734,city,5,True,10
hybrid_r0.9_s0.1,False,1.3239383697509766,city,5,True,10
hybrid_r0.7_s0.3,False,1.1637210845947266,city,5,True,10
hybrid_r0.5_s0.5,False,1.1792182922363281,city,5,True,10
hybrid_r0.3_s0.7,False,1.2159347534179688,city,5,True,10
latest,True,0.001430511474609375,city,5,False,10
similarity,True,0.5915164947509766,city,5,False,10
hybrid_r0.9_s0.1,True,0.6318092346191406,city,5,False,10
hybrid_r0.7_s0.3,True,0.5986690521240234,city,5,False,10
hybrid_r0.5_s0.5,True,0.5950927734375,city,5,False,10
hybrid_r0.3_s0.7,True,0.644683837890625,city,5,False,10
latest,True,0.0016689300537109375,city,1,False,10
similarity,True,0.6105899810791016,city,1,False,10
hybrid_r0.9_s0.1,True,0.6380081176757812,city,1,False,10
hybrid_r0.7_s0.3,True,0.5745887756347656,city,1,False,10
hybrid_r0.5_s0.5,True,0.5457401275634766,city,1,False,10
hybrid_r0.3_s0.7,True,0.5745887756347656,city,1,False,10
latest,True,0.00095367431640625,city,4,False,10
similarity,True,0.7574558258056641,city,4,False,10
hybrid_r0.9_s0.1,True,0.7958412170410156,city,4,False,10
hybrid_r0.7_s0.3,True,0.9565353393554688,city,4,False,10
hybrid_r0.5_s0.5,True,1.0364055633544922,city,4,False,10
hybrid_r0.3_s0.7,True,1.1479854583740234,city,4,False,10
latest,True,0.001430511474609375,hobby,6,True,10
similarity,True,0.6122589111328125,hobby,6,True,10
hybrid_r0.9_s0.1,True,0.6639957427978516,hobby,6,True,10
hybrid_r0.7_s0.3,True,0.6086826324462891,hobby,6,True,10
hybrid_r0.5_s0.5,True,0.39505958557128906,hobby,6,True,10
hybrid_r0.3_s0.7,True,0.38814544677734375,hobby,6,True,10
latest,True,0.00095367431640625,city,2,False,10
similarity,True,0.7107257843017578,city,2,False,10
hybrid_r0.9_s0.1,True,0.6923675537109375,city,2,False,10
hybrid_r0.7_s0.3,True,0.6470680236816406,city,2,False,10
hybrid_r0.5_s0.5,True,0.5872249603271484,city,2,False,10
hybrid_r0.3_s0.7,True,0.7939338684082031,city,2,False,10
latest,True,0.0016689300537109375,city,3,False,10
similarity,False,0.9934902191162109,city,3,False,10
hybrid_r0.9_s0.1,True,0.7066726684570312,city,3,False,10
hybrid_r0.7_s0.3,True,0.6387233734130859,city,3,False,10
hybrid_r0.5_s0.5,True,0.6792545318603516,city,3,False,10
hybrid_r0.3_s0.7,True,0.7119178771972656,city,3,False,10
latest,True,0.00095367431640625,pet,4,False,10
similarity,True,0.3075599670410156,pet,4,False,10
hybrid_r0.9_s0.1,True,0.42057037353515625,pet,4,False,10
hybrid_r0.7_s0.3,True,0.33164024353027344,pet,4,False,10
hybrid_r0.5_s0.5,True,0.31685829162597656,pet,4,False,10
hybrid_r0.3_s0.7,True,0.4649162292480469,pet,4,False,10
latest,True,0.00095367431640625,city,7,False,10
similarity,True,0.34880638122558594,city,7,False,10
hybrid_r0.9_s0.1,True,0.4253387451171875,city,7,False,10
hybrid_r0.7_s0.3,True,0.3516674041748047,city,7,False,10
hybrid_r0.5_s0.5,True,0.29277801513671875,city,7,False,10
hybrid_r0.3_s0.7,True,0.3592967987060547,city,7,False,10
latest,True,0.0011920928955078125,hobby,10,False,10
similarity,True,0.3178119659423828,hobby,10,False,10
hybrid_r0.9_s0.1,True,0.35309791564941406,hobby,10,False,10
hybrid_r0.7_s0.3,True,0.34999847412109375,hobby,10,False,10
hybrid_r0.5_s0.5,True,0.3123283386230469,hobby,10,False,10
hybrid_r0.3_s0.7,True,0.35881996154785156,hobby,10,False,10
latest,True,0.0011920928955078125,pet,6,True,10
similarity,True,0.38504600524902344,pet,6,True,10
hybrid_r0.9_s0.1,True,0.3006458282470703,pet,6,True,10
hybrid_r0.7_s0.3,True,0.3108978271484375,pet,6,True,10
hybrid_r0.5_s0.5,True,0.3044605255126953,pet,6,True,10
hybrid_r0.3_s0.7,True,0.2880096435546875,pet,6,True,10
latest,True,0.00095367431640625,color,9,True,10
similarity,True,0.3304481506347656,color,9,True,10
hybrid_r0.9_s0.1,True,0.30875205993652344,color,9,True,10
hybrid_r0.7_s0.3,True,0.2930164337158203,color,9,True,10
hybrid_r0.5_s0.5,True,0.3428459167480469,color,9,True,10
hybrid_r0.3_s0.7,True,0.3306865692138672,color,9,True,10
latest,True,0.0011920928955078125,city,4,False,10
similarity,True,0.3674030303955078,city,4,False,10
hybrid_r0.9_s0.1,True,0.35309791564941406,city,4,False,10
hybrid_r0.7_s0.3,True,0.4489421844482422,city,4,False,10
hybrid_r0.5_s0.5,True,0.34618377685546875,city,4,False,10
hybrid_r0.3_s0.7,True,0.32591819763183594,city,4,False,10
latest,True,0.00095367431640625,color,9,False,10
similarity,True,0.3025531768798828,color,9,False,10
hybrid_r0.9_s0.1,True,0.3085136413574219,color,9,False,10
hybrid_r0.7_s0.3,True,0.3132820129394531,color,9,False,10
hybrid_r0.5_s0.5,True,0.32520294189453125,color,9,False,10
hybrid_r0.3_s0.7,True,0.33211708068847656,color,9,False,10
latest,True,0.0011920928955078125,pet,8,False,10
similarity,True,0.4258155822753906,pet,8,False,10
hybrid_r0.9_s0.1,True,0.38361549377441406,pet,8,False,10
hybrid_r0.7_s0.3,True,0.42438507080078125,pet,8,False,10
hybrid_r0.5_s0.5,True,0.37097930908203125,pet,8,False,10
hybrid_r0.3_s0.7,True,0.32448768615722656,pet,8,False,10
latest,True,0.00095367431640625,hobby,1,False,10
similarity,True,0.3390312194824219,hobby,1,False,10
hybrid_r0.9_s0.1,True,0.32138824462890625,hobby,1,False,10
hybrid_r0.7_s0.3,True,0.32806396484375,hobby,1,False,10
hybrid_r0.5_s0.5,True,0.2989768981933594,hobby,1,False,10
hybrid_r0.3_s0.7,True,0.2853870391845703,hobby,1,False,10
